Petition,URL,State,Signatures Count
Improve the number and quality of care homes,https://petition.parliament.uk/petitions/223094,closed,9
Refund visa fees when rejected,https://petition.parliament.uk/petitions/223099,closed,33
Raise the minimum wage for under 25's so it is equal and fair for all,https://petition.parliament.uk/petitions/223104,closed,102
Give free sanitary products for girls in primary and secondary schools.,https://petition.parliament.uk/petitions/223108,closed,14
Make all marketing of processed meats aimed at children illegal,https://petition.parliament.uk/petitions/223113,closed,136
Add the entire teaching profession to the 'shortage occupation list',https://petition.parliament.uk/petitions/223126,closed,5678
"Stop intrusive access to counselling notes, in rape and sexual assault cases.",https://petition.parliament.uk/petitions/223132,closed,5750
Prevent requesting ID for energy drinks,https://petition.parliament.uk/petitions/223136,closed,15
Ban Smart Meters,https://petition.parliament.uk/petitions/223144,closed,26
Male Suicide Prevention Strategy,https://petition.parliament.uk/petitions/223145,closed,213
"Tax financial institutions to pay for social care, instead of personal taxation.",https://petition.parliament.uk/petitions/223162,closed,13
Require local councils to issue parking charges by recorded delivery,https://petition.parliament.uk/petitions/223167,closed,9
Make a legal temperature where it is too hot to attend work or school.,https://petition.parliament.uk/petitions/223171,closed,67
Strip abusive parents of parental rights ,https://petition.parliament.uk/petitions/223179,closed,15
"Add ethnic groups Gypsies, Roma and Irish Travellers to the NHS data dictionary",https://petition.parliament.uk/petitions/223184,closed,213
Make Daventry District Council (DDC) into a Unitary Authority,https://petition.parliament.uk/petitions/223194,closed,249
Bring back our job center to Darwen,https://petition.parliament.uk/petitions/223195,closed,40
Increase fines for leaving animals in cars,https://petition.parliament.uk/petitions/223202,closed,31
6 points on the persons driving licence if caught leaving a dog in a hot car,https://petition.parliament.uk/petitions/223203,closed,26
All Diabetes sufferers should be entitled to free dental treatment,https://petition.parliament.uk/petitions/223204,closed,15
Require cars to be impounded or crushed for leaving dogs in hot cars.,https://petition.parliament.uk/petitions/223210,closed,74
"Add to the school curriculum, educating young people on current world issues",https://petition.parliament.uk/petitions/223213,closed,10
Make March 29th a public holiday from March 29th 2019,https://petition.parliament.uk/petitions/223215,closed,102
More equality for owner occupiers in claims for support for mortgage interest,https://petition.parliament.uk/petitions/223216,closed,19
Ban the importation of animal fur into the UK,https://petition.parliament.uk/petitions/223221,closed,11431
Change the law on smashing a car window to release a dog from a hot car.,https://petition.parliament.uk/petitions/223223,closed,684
Make it a criminal offence to leave animals especially dogs or cats in a hot car,https://petition.parliament.uk/petitions/223225,closed,13207
Make ‘Settled Application’ free for EU citizens,https://petition.parliament.uk/petitions/223228,closed,105
Introduce Emergency Visitor Visa for families of citizens with critical illness,https://petition.parliament.uk/petitions/223231,closed,556
To widen the exemptions of the Ivory Bill: de minimis rule to be 50%,https://petition.parliament.uk/petitions/223254,closed,2672
Make it compulsory for councils to have zebra crossings outside every school,https://petition.parliament.uk/petitions/223265,closed,27
Urge the Nigerian Government to protect civilians ,https://petition.parliament.uk/petitions/223275,closed,27
I believe that it should be mandatory for ALL lunch breaks to be paid.,https://petition.parliament.uk/petitions/223276,closed,15
Make sanitary products free for all women,https://petition.parliament.uk/petitions/223289,closed,95
Social workers or Cafcass should have to record meetings with parents/children.,https://petition.parliament.uk/petitions/223291,closed,784
Make minimum wage and benefits the same regardless of age as it’s discrimination,https://petition.parliament.uk/petitions/223303,closed,38
Add age verified delivery option to Offensive Weapons Bill Section 15,https://petition.parliament.uk/petitions/223314,closed,355
Abolish the 3 types of civil restraining orders.,https://petition.parliament.uk/petitions/223328,closed,15
Force all meat packaging to use images of slaughterhouses to deglamourise meat,https://petition.parliament.uk/petitions/223338,closed,11390
Reduce the TV license fee and privatise the BBC,https://petition.parliament.uk/petitions/223340,closed,185
Make Football compulsory for all schools across the UK (Public and State),https://petition.parliament.uk/petitions/223352,closed,11
Ban plastic toys in children’s fast food meals.,https://petition.parliament.uk/petitions/223357,closed,158
Remove articles 28-35 inclusive in chapter 6 of the offensive weapons bill.,https://petition.parliament.uk/petitions/223361,closed,4257
"Devolve TV Broadcasting to Scottish Government Arts, Culture & Sport Ministry",https://petition.parliament.uk/petitions/223367,closed,36
Make an insurance on the car itself instead of the individuals who drive it,https://petition.parliament.uk/petitions/223381,closed,36
Allow student nurses to receive 4 yearly instalments of their maintenance loan.,https://petition.parliament.uk/petitions/223388,closed,28
Introduce yearly mental health checks on the NHS,https://petition.parliament.uk/petitions/223389,closed,23
Make people with long-term medical conditions exempt from paying for medication,https://petition.parliament.uk/petitions/223390,closed,32
Enforce a limit on the cost of vehicle insurance for young and new drivers,https://petition.parliament.uk/petitions/223391,closed,22
Better Mental Health Services for Autistic Individuals.,https://petition.parliament.uk/petitions/223399,closed,8
Require all buses to have seat belts,https://petition.parliament.uk/petitions/223400,closed,10
Student healthcare professionals to earn apprenticeship wage during placement.,https://petition.parliament.uk/petitions/223407,closed,64
Ensure that free musical instrument tuition is available to all schoolchildren.,https://petition.parliament.uk/petitions/223408,closed,29423
Create charter & new body for complaints about Local Authority Chief Executives,https://petition.parliament.uk/petitions/223414,closed,9
Build animal bridges over country roads to stop them being killed in the 1000's,https://petition.parliament.uk/petitions/223427,closed,112
Make gender-neutral passports available for British citizens,https://petition.parliament.uk/petitions/223437,closed,39
"Government to take back FULL control of the Rail Network, end Privatisation!",https://petition.parliament.uk/petitions/223456,closed,27
Increase firefighters pay!,https://petition.parliament.uk/petitions/223463,closed,78
Make causing a psychological injury (mental illness) a criminal offence.,https://petition.parliament.uk/petitions/223469,closed,10
"Portable barbecues, not disposed of safely, start wildfires. Restrict their sale",https://petition.parliament.uk/petitions/223470,closed,18
Ban building on all greenfield sites.,https://petition.parliament.uk/petitions/223477,closed,45
Employers to allow employees paid time off to attend NHS blood donation,https://petition.parliament.uk/petitions/223500,closed,22
Government to make lie detector tests compulsory for suspects.,https://petition.parliament.uk/petitions/223501,closed,17
Raise concerns with the French Government regards concert on Sword beach,https://petition.parliament.uk/petitions/223511,closed,167
"Ban the sale of single-use, portable BBQs",https://petition.parliament.uk/petitions/223513,closed,19
Remove the 'minimum ban' on drink drivers and replace with a lifetime ban,https://petition.parliament.uk/petitions/223522,closed,17
British National (Overseas) Citizens should be given full British Citizenship.,https://petition.parliament.uk/petitions/223531,closed,11928
"Make Mobility allowance available from birth on need, remove age discrimination.",https://petition.parliament.uk/petitions/223538,closed,89
Ban the use of fireworks unless it’s a controlled and / or organised event,https://petition.parliament.uk/petitions/223542,closed,22459
Require employers to protect employees with food allergies at work,https://petition.parliament.uk/petitions/223547,closed,168
